FPR,TPR,Threshold
0.13885377662238546,0.955077320379992,0.764
0.13885377662238546,0.955089617855935,0.7617
0.13890147630518257,0.9550957665939066,0.7603
0.13892532614658112,0.9551019153318782,0.76
0.13892532614658112,0.9551142128078212,0.7593
0.13892532614658112,0.9551203615457927,0.7583
0.13894917598797968,0.9551265102837643,0.7573
0.13894917598797968,0.9551388077597073,0.7563
0.13897302582937823,0.9551449564976788,0.755
0.13902072551217534,0.9551449564976788,0.7515
0.1390445753535739,0.9551511052356504,0.75
0.1390445753535739,0.955157253973622,0.7495
0.1390445753535739,0.955169551449565,0.749
0.1390445753535739,0.9551757001875365,0.748
0.13906842519497245,0.9551818489255081,0.7476
0.139092275036371,0.9551818489255081,0.747
0.139092275036371,0.9551879976634796,0.7466
0.13911612487776956,0.9551941464014511,0.744
0.1391399747191681,0.9551941464014511,0.7437
0.1391399747191681,0.9552002951394226,0.743
0.13916382456056667,0.9552002951394226,0.7427
0.13916382456056667,0.9552248900913087,0.7393
0.13918767440196522,0.9552248900913087,0.738
0.13918767440196522,0.9552433363052234,0.7363
0.13921152424336378,0.9552433363052234,0.736
0.13921152424336378,0.9552679312571095,0.7324
0.13923537408476233,0.955274079995081,0.7295
0.13923537408476233,0.9552925262089956,0.727
0.13925922392616089,0.9552925262089956,0.726
0.13925922392616089,0.9552986749469672,0.725
0.13928307376755944,0.9552986749469672,0.7246
0.13933077345035655,0.9553109724229102,0.7227
0.1393546232917551,0.9553109724229102,0.721
0.1393546232917551,0.9553232698988533,0.7197
0.13937847313315366,0.9553232698988533,0.7188
0.13942617281595077,0.9553355673747963,0.714
0.13942617281595077,0.9553417161127679,0.7104
0.13942617281595077,0.955354013588711,0.71
0.13942617281595077,0.9553601623266824,0.7085
0.13942617281595077,0.9553847572785685,0.7065
0.13942617281595077,0.9554032034924832,0.705
0.13945002265734932,0.9554032034924832,0.7036
0.13945002265734932,0.9554093522304546,0.7017
0.13945002265734932,0.9554277984443693,0.701
0.13947387249874788,0.9554277984443693,0.7007
0.13947387249874788,0.9554400959203123,0.6997
0.13947387249874788,0.9554523933962554,0.697
0.13947387249874788,0.9554646908721984,0.692
0.13947387249874788,0.9554769883481415,0.691
0.13954542202294354,0.9554769883481415,0.686
0.13959312170574065,0.9554892858240847,0.6836
0.13959312170574065,0.9554954345620561,0.683
0.1396169715471392,0.9554954345620561,0.682
0.1396169715471392,0.9555138807759708,0.6797
0.1396646712299363,0.9555138807759708,0.6787
0.1396646712299363,0.9555384757278569,0.6733
0.13968852107133486,0.9555384757278569,0.673
0.13968852107133486,0.9555507732037999,0.671
0.13973622075413197,0.9555507732037999,0.6685
0.13973622075413197,0.9555569219417714,0.6675
0.13978392043692908,0.9555569219417714,0.667
0.13980777027832764,0.9555569219417714,0.665
0.13980777027832764,0.955563070679743,0.6636
0.13990316964392185,0.955563070679743,0.6606
0.13990316964392185,0.955575368155686,0.659
0.13992701948532044,0.955575368155686,0.6587
0.13992701948532044,0.9555999631075722,0.655
0.139950869326719,0.9555999631075722,0.654
0.139950869326719,0.9556061118455437,0.652
0.13997471916811755,0.9556061118455437,0.6514
0.13997471916811755,0.9556122605835152,0.651
0.1399985690095161,0.9556122605835152,0.6504
0.1399985690095161,0.9556184093214868,0.6494
0.14002241885091465,0.9556184093214868,0.647
0.14007011853371176,0.9556184093214868,0.6465
0.14007011853371176,0.9556245580594583,0.644
0.14009396837511032,0.9556245580594583,0.6436
0.14009396837511032,0.9556553017493159,0.6387
0.14011781821650887,0.9556553017493159,0.637
0.14011781821650887,0.9556614504872875,0.635
0.14014166805790743,0.955667599225259,0.6333
0.14018936774070453,0.955667599225259,0.6323
0.14018936774070453,0.9556737479632306,0.632
0.1402132175821031,0.9556737479632306,0.63
0.1402132175821031,0.9556798967012021,0.6294
0.14023706742350164,0.9556798967012021,0.629
0.14023706742350164,0.9556860454391736,0.6245
0.1402609172649002,0.9556860454391736,0.624
0.1402609172649002,0.9557475328188889,0.6133
0.14028476710629875,0.9557536815568605,0.6123
0.14028476710629875,0.955759830294832,0.6104
0.1403086169476973,0.9557659790328035,0.609
0.1403086169476973,0.9557782765087466,0.6084
0.1403086169476973,0.9557844252467181,0.608
0.14033246678909586,0.9557844252467181,0.6064
0.14033246678909586,0.9558213176745473,0.5967
0.14035631663049442,0.9558213176745473,0.596
0.14035631663049442,0.9558397638884619,0.5903
0.14038016647189297,0.9558520613644049,0.589
0.14038016647189297,0.955876656316291,0.5845
0.14045171599608863,0.955876656316291,0.581
0.14045171599608863,0.9558828050542626,0.58
0.14045171599608863,0.9558951025302057,0.577
0.1404755658374872,0.9558951025302057,0.576
